featureIDs,A1.mzML,A2.mzML,A3.mzML,A4.mzML,A5.mzML,A6.mzML,A7.mzML,A8.mzML,A9.mzML,A10.mzML,A11.mzML,A12.mzML,A13.mzML,A14.mzML,A15.mzML,pooled_QC_1.mzML,logFC,pvalue,logpval,Sample_Type,Molecule,Compound_Class
18845,9.40E-05,4.65E-05,1.89E-05,1.26E-07,1.59E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,6.59E-06,1.70E-06,6.62E-07,2.37E-05,2.734264205,0.175341598,0.756115039,Not Significant,,
20136,1.50E-07,1.55E-06,1.03E-07,2.50E-06,3.67E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.56E-06,4.47E-07,6.62E-07,2.21E-06,1.60746583,0.38714825,0.412122699,Not Significant,,
5819,6.54E-07,1.04E-06,1.87E-05,1.26E-07,4.45E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.71E-06,6.62E-07,2.48E-06,0.455399912,0.691360501,0.160295436,Not Significant,,
41970,1.50E-07,8.99E-08,9.24E-06,4.24E-05,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,2.050268767,0.307924955,0.511555114,Not Significant,,
22553,5.78E-06,5.71E-06,6.00E-06,9.89E-07,9.52E-07,2.98E-07,2.47E-05,5.62E-05,2.76E-06,4.09E-06,6.02E-05,2.05E-06,2.81E-06,6.10E-06,6.62E-07,4.93E-06,-0.139279668,0.92041043,0.036018468,Not Significant,,
11504,0.000139116,0.000141392,2.54E-05,1.31E-06,8.37E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000169363,0.000147393,8.52E-06,5.56E-05,-0.663583558,0.606517091,0.217156957,Not Significant,,
11831,6.78E-05,4.80E-05,1.14E-05,1.65E-06,1.21E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000174825,0.000155411,7.39E-05,4.74E-05,-2.167937779,0.166635661,0.778232052,Not Significant,,
9422,0.000812987,0.000677214,9.98E-05,1.26E-07,1.14E-06,2.98E-07,2.51E-06,1.92E-06,0.000180411,4.09E-06,1.80E-06,2.05E-06,0.000394012,0.00033259,0.000297664,0.00035561,0.198267927,0.84963273,0.070768766,Not Significant,,
13756,2.08E-05,1.90E-05,2.22E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.52E-05,4.91E-05,8.79E-05,2.18E-05,-2.519885549,0.129323138,0.888323766,Not Significant,,
15324,4.80E-05,6.70E-05,7.81E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.75E-05,3.99E-05,4.72E-05,3.39E-05,-0.371148268,0.722503745,0.141159897,Not Significant,,
15001,0.000202315,9.54E-05,1.75E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.48E-05,4.90E-05,7.64E-05,6.83E-05,0.44502671,0.724406412,0.140017714,Not Significant,,
14220,6.12E-05,2.96E-05,6.72E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.02E-05,0.00014266,0.000144419,7.06E-05,-2.41917263,0.136182785,0.865877789,Not Significant,,
23480,2.13E-05,9.96E-06,6.19E-06,1.16E-06,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.47E-05,7.92E-05,2.08E-05,3.55E-05,-2.64514551,0.154518792,0.811018696,Not Significant,,
25708,3.49E-05,2.34E-05,2.33E-05,1.60E-06,2.15E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000128736,7.54E-05,1.21E-05,6.80E-05,-1.856806986,0.27122928,0.566663429,Not Significant,,
31959,6.63E-06,1.20E-05,9.15E-06,0.000116622,0.000350293,4.03E-06,2.51E-06,1.92E-06,0.00014895,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.82E-06,6.62E-07,0.000128968,5.31192974,0.110485635,0.956694182,Not Significant,,
27915,0.000249608,8.77E-05,0.000105744,1.26E-07,3.24E-06,2.98E-07,5.30E-05,2.49E-05,6.53E-05,0.00042777,9.61E-05,0.000117685,6.51E-05,8.41E-05,2.06E-05,0.000151069,-1.04478625,0.323458289,0.490181715,Not Significant,,
41090,1.50E-07,8.99E-08,1.03E-07,1.26E-07,7.34E-07,2.70E-06,0.000269132,5.65E-05,1.74E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,4.594888997,0.245430416,0.610071616,Not Significant,,
33082,3.14E-05,2.68E-05,1.63E-05,8.41E-07,2.74E-06,2.98E-07,1.61E-05,1.92E-06,2.70E-05,4.09E-06,1.80E-06,2.05E-06,4.33E-05,6.20E-05,1.09E-05,3.16E-05,-0.593599849,0.557174895,0.25400846,Not Significant,,
38001,3.29E-05,2.01E-05,1.13E-05,1.26E-07,9.05E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.41E-05,2.342610854,0.128386957,0.891479094,Not Significant,,
22868,2.63E-05,2.12E-05,2.35E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.80E-06,2.72E-06,6.62E-07,1.21E-05,1.794904319,0.139117898,0.856616993,Not Significant,,
33096,1.18E-06,8.26E-07,1.56E-05,0.000172461,9.43E-08,2.90E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,3.10E-06,6.62E-07,2.29E-07,3.449060754,0.314796643,0.501969907,Not Significant,,
9846,1.12E-05,3.60E-06,6.22E-05,1.26E-07,5.35E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.08E-05,2.568285512,0.274449934,0.56153687,Not Significant,,
11771,0.000104012,2.85E-05,3.78E-05,5.30E-07,3.07E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.82E-05,9.52E-06,6.62E-07,3.83E-05,1.735296406,0.261799779,0.582030724,Not Significant,,
12112,1.13E-05,7.57E-06,0.000264453,2.75E-06,4.78E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.91E-06,3.63E-06,6.62E-07,4.05E-05,3.303720907,0.3335229,0.476874341,Not Significant,,
15263,4.38E-05,2.98E-05,2.06E-05,6.74E-07,5.65E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.42E-06,2.911415623,0.083458301,1.07853046,Not Significant,,
5212,3.92E-05,3.76E-05,5.76E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.32E-05,3.86E-05,3.70E-05,2.10E-05,-1.074543079,0.291597921,0.535215576,Not Significant,,
5450,9.77E-06,6.06E-06,6.71E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.98E-06,2.76E-05,3.15E-06,-0.953135397,0.502375877,0.298971222,Not Significant,,
8848,5.34E-05,3.09E-05,2.40E-05,0.000246258,0.000150118,2.41E-06,0.000154405,4.25E-05,4.61E-05,8.65E-05,2.38E-05,2.83E-05,2.01E-05,4.17E-05,3.42E-06,8.53E-05,1.294807507,0.123149728,0.909566542,Not Significant,,
15925,3.18E-05,2.70E-05,1.22E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.38E-05,5.37E-05,4.95E-05,2.96E-05,-1.465830615,0.198822835,0.701533738,Not Significant,,
16458,0.000109923,5.70E-05,5.25E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.25E-05,1.76E-05,2.84E-05,3.44E-05,0.851958736,0.524512059,0.280244523,Not Significant,,
15606,8.46E-05,4.71E-05,1.05E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,1.06E-05,4.09E-06,1.80E-06,2.05E-06,0.000338244,3.15E-05,0.000520019,3.56E-05,-3.093576259,0.209657259,0.678490097,Not Significant,,
16802,5.68E-05,1.15E-05,2.13E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.16E-05,1.61E-05,5.90E-05,3.02E-05,-0.861382706,0.528947826,0.276587163,Not Significant,,
15279,0.000112245,4.82E-05,9.94E-06,5.25E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,1.06E-05,4.09E-06,1.80E-06,2.05E-06,0.000362423,0.000441174,0.000556346,0.000196631,-3.46095765,0.102802386,0.987996805,Not Significant,,
14407,0.000467123,0.000147614,1.64E-05,5.25E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,3.92E-05,4.09E-06,1.80E-06,5.40E-06,0.003156366,0.003699937,0.002360606,0.001122511,-4.356590377,0.093685014,1.028329875,Not Significant,,
37689,3.20E-05,3.95E-05,2.26E-05,8.74E-07,3.94E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.31E-06,4.47E-07,6.62E-07,1.30E-05,2.408678845,0.097749272,1.009886469,Not Significant,,
38087,3.42E-05,5.30E-05,7.38E-06,1.11E-06,9.24E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.54E-06,6.62E-07,2.09E-05,2.702214694,0.159002225,0.798596797,Not Significant,,
42745,1.50E-07,8.99E-08,1.03E-07,1.26E-07,4.79E-07,1.18E-06,1.95E-05,0.000470972,0.000513862,4.09E-06,2.40E-05,2.05E-06,1.00E-06,1.37E-05,9.89E-06,0.000473673,3.615854392,0.192115177,0.716438325,Not Significant,,
40457,1.09E-06,8.99E-08,1.03E-07,1.26E-07,9.43E-08,2.98E-07,6.08E-05,0.000141848,0.002988881,4.09E-06,9.53E-05,2.00E-05,1.22E-05,3.40E-05,1.69E-05,0.00025567,3.544209924,0.354194174,0.450758587,Not Significant,,
42402,3.37E-06,8.99E-08,1.03E-07,9.38E-06,8.22E-07,2.98E-07,0.000362497,0.000286825,1.49E-05,6.60E-06,0.000689705,2.05E-06,8.52E-06,1.53E-05,6.62E-07,1.75E-05,-0.67674148,0.725864141,0.139144658,Not Significant,,
42181,1.50E-07,8.99E-08,5.17E-05,0.000140757,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,3.802236618,0.228408485,0.641287767,Not Significant,,
18782,3.98E-05,1.11E-05,9.28E-05,5.22E-07,2.87E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.75E-05,3.651503329,0.109382078,0.96105383,Not Significant,,
12203,7.26E-06,8.07E-06,4.66E-05,4.91E-07,4.03E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.26E-06,2.07E-06,6.62E-07,4.96E-06,1.930427618,0.250947969,0.600416314,Not Significant,,
7218,3.80E-05,1.14E-05,3.99E-05,3.20E-06,3.42E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,9.52E-06,2.848571822,0.099332831,1.002907189,Not Significant,,
11184,1.50E-07,8.99E-08,1.03E-07,4.57E-07,1.01E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,0.357052651,0.718517403,0.143562708,Not Significant,,
21884,1.86E-06,1.17E-06,1.70E-06,8.40E-06,4.00E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.33E-06,4.47E-07,6.62E-07,1.46E-06,1.828409975,0.288216875,0.540280594,Not Significant,,
9818,5.18E-05,4.20E-05,8.12E-06,6.94E-07,2.55E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.38E-05,7.69E-06,6.62E-07,1.90E-05,1.319458526,0.303622762,0.517665673,Not Significant,,
7848,0.000908796,0.00079662,8.66E-05,1.26E-07,2.03E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000207004,0.000225106,0.000176359,0.00032341,0.962404447,0.477354857,0.321158654,Not Significant,,
20216,0.00160857,0.000668291,0.000913278,0.000502042,0.000929555,0.00016184,0.000464935,0.000220765,0.001623656,4.09E-06,1.80E-06,2.05E-06,2.80E-06,4.47E-07,6.62E-07,0.001056527,8.640510498,0.002355631,2.627892809,Significant in SMRW,,
21697,0.000532265,0.000155779,0.00020066,8.57E-06,1.33E-05,1.41E-05,7.53E-06,1.92E-06,7.63E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.00E-06,6.62E-07,0.000108298,5.8186402,0.119176216,0.92381041,Not Significant,,
26546,4.85E-05,1.95E-05,3.26E-05,1.09E-06,2.17E-06,2.98E-07,2.51E-06,1.92E-06,2.42E-05,4.09E-06,1.80E-06,2.05E-06,8.15E-05,9.50E-05,1.38E-05,6.17E-05,-1.163085817,0.362241576,0.441001705,Not Significant,,
27240,4.53E-05,2.84E-05,1.84E-05,7.56E-07,3.16E-06,2.98E-07,2.51E-06,1.92E-06,1.70E-05,4.09E-06,1.80E-06,2.05E-06,8.77E-05,0.00013228,1.63E-05,4.74E-05,-1.637490308,0.285200988,0.544848974,Not Significant,,
19876,1.50E-07,8.99E-08,1.03E-07,3.43E-05,7.36E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.08E-05,3.010998134,0.219148044,0.659262401,Not Significant,,
25269,5.12E-05,4.66E-05,4.18E-05,3.64E-06,7.86E-06,2.98E-07,0.000113698,4.97E-05,0.000155039,3.80E-05,5.45E-05,1.49E-05,5.18E-05,6.82E-05,1.07E-05,5.74E-05,0.395624068,0.536565403,0.270377333,Not Significant,,
37235,2.31E-05,6.94E-06,2.75E-06,2.92E-06,1.19E-05,2.36E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.10E-06,6.62E-07,6.88E-06,1.763456502,0.097224209,1.01222558,Not Significant,,
40946,1.50E-07,8.99E-08,1.03E-07,8.48E-06,6.50E-06,1.32E-05,0.000591101,5.62E-05,2.00E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.16E-06,5.598946254,0.274130967,0.562041901,Not Significant,,
21123,4.54E-06,4.48E-06,7.44E-06,0.000363914,0.00066572,1.07E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000304788,6.211628571,0.178425037,0.748544203,Not Significant,,
38400,7.33E-05,1.80E-06,1.03E-07,2.15E-06,5.16E-05,3.79E-06,2.06E-05,6.28E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.69E-06,1.63E-06,6.62E-07,2.24E-05,3.182739919,0.106350976,0.973258518,Not Significant,,
38131,4.00E-05,0.000118489,5.50E-06,1.26E-07,2.45E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.05E-05,3.599750701,0.212369456,0.672907946,Not Significant,,
20759,1.50E-07,8.99E-08,1.03E-07,1.23E-05,0.000114425,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.60E-06,3.228429672,0.316855876,0.499138235,Not Significant,,
24193,1.50E-07,8.99E-08,1.03E-07,6.75E-06,0.00010202,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,3.021802945,0.338769735,0.470095395,Not Significant,,
28551,1.50E-07,8.99E-08,1.03E-07,2.27E-05,7.08E-05,6.94E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.18E-05,2.824925247,0.250087879,0.601907356,Not Significant,,
7294,1.07E-05,1.29E-05,9.66E-06,2.44E-06,8.93E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.02E-06,4.47E-07,6.62E-07,1.75E-05,1.65029433,0.038498824,1.414552533,Significant in SMRW,,
14143,0.000171472,1.39E-05,1.93E-05,3.39E-06,1.67E-06,2.98E-07,8.58E-06,0.00014576,8.68E-05,4.09E-06,1.80E-06,2.05E-06,8.71E-06,1.64E-05,6.62E-07,3.38E-05,3.157374516,0.083138628,1.080197144,Not Significant,,
18917,0.000164329,2.84E-05,3.20E-05,4.24E-06,2.14E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.60E-06,6.62E-07,1.70E-05,3.646835774,0.169607838,0.770554082,Not Significant,,
30614,0.000273078,0.000119024,0.000169074,8.11E-05,0.000230012,5.80E-06,2.51E-06,1.92E-06,0.000202521,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000152039,6.239899014,0.009069252,2.042428538,Significant in SMRW,,
23828,3.10E-05,1.18E-05,2.61E-05,1.67E-05,6.27E-05,4.04E-06,4.83E-05,1.92E-06,4.59E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.55E-06,6.62E-07,3.57E-05,3.955878286,0.006406113,2.193405438,Significant in SMRW,,
12103,9.20E-05,8.61E-05,5.09E-05,1.73E-05,4.76E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.83E-05,4.391845996,0.032381974,1.489696674,Significant in SMRW,,
42788,1.50E-07,9.23E-07,1.51E-05,2.49E-05,2.04E-06,0.000131731,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,3.66443196,0.226479051,0.644971963,Not Significant,,
42013,1.50E-07,8.99E-08,9.26E-06,2.01E-05,6.20E-06,6.84E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,2.955842446,0.179125839,0.746841761,Not Significant,,
41333,1.50E-07,8.99E-08,6.54E-06,1.56E-05,2.88E-06,0.000173912,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,3.845400655,0.292776759,0.533463401,Not Significant,,
43105,3.77E-06,5.43E-06,1.65E-05,3.90E-06,1.45E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.04E-06,1.424577628,0.146598037,0.833871845,Not Significant,,
33155,0.00058758,1.19E-05,3.20E-05,2.84E-05,0.000178808,2.98E-07,4.37E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.09E-05,0.000108824,2.24E-06,8.79E-05,1.573892716,0.375408431,0.425495979,Not Significant,,
27409,2.23E-05,7.94E-05,1.23E-05,4.35E-06,1.11E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.29E-05,5.68E-05,1.26E-05,5.59E-05,-0.920959161,0.465589232,0.331997073,Not Significant,,
34893,4.79E-05,1.22E-05,1.00E-05,5.62E-06,2.62E-05,7.50E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.69E-05,6.01E-05,6.62E-07,1.70E-05,-0.384409009,0.744119405,0.12835737,Not Significant,,
30341,1.80E-05,1.75E-05,1.69E-05,3.51E-05,9.25E-05,2.98E-07,2.51E-06,1.92E-06,6.26E-05,4.09E-06,1.80E-06,2.05E-06,3.34E-06,1.12E-05,6.62E-07,6.30E-05,2.832877619,0.054076801,1.266989006,Not Significant,,
36451,1.99E-05,2.36E-05,1.02E-05,4.38E-06,8.98E-06,1.02E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.32E-06,1.11E-05,6.62E-07,2.61E-05,1.0627562,0.191858976,0.717017878,Not Significant,,
10885,4.54E-05,1.31E-05,1.17E-05,2.20E-06,2.62E-06,2.98E-07,8.15E-06,1.92E-06,2.76E-06,0.000183439,9.68E-05,5.84E-05,6.27E-06,6.38E-06,6.62E-07,1.95E-05,-2.582337344,0.158400169,0.800244361,Not Significant,,
9742,6.99E-05,3.75E-05,2.34E-05,7.96E-06,7.81E-06,2.98E-07,6.35E-05,1.92E-06,2.76E-06,0.000100769,7.34E-05,4.09E-05,2.94E-05,1.34E-05,3.58E-06,4.03E-05,-0.866833339,0.294797967,0.530475516,Not Significant,,
38036,6.18E-05,7.53E-05,4.95E-05,6.02E-07,3.20E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.26E-05,3.784922731,0.082875222,1.081575298,Not Significant,,
27719,7.64E-06,1.21E-05,2.65E-05,1.84E-05,5.67E-05,2.98E-07,2.51E-06,1.92E-06,8.33E-05,4.09E-06,1.80E-06,2.05E-06,4.69E-06,4.87E-06,6.62E-07,3.37E-05,2.942083469,0.066706328,1.175832963,Not Significant,,
38952,6.09E-05,4.42E-05,2.30E-05,1.26E-07,1.84E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.32E-05,3.260222113,0.108036366,0.966430031,Not Significant,,
38171,3.84E-05,2.21E-05,1.48E-05,1.26E-07,1.15E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.85E-06,4.59E-06,6.62E-07,1.15E-05,1.897529203,0.164060994,0.784994662,Not Significant,,
22915,1.42E-06,2.23E-06,1.36E-06,0.000320778,0.000663276,1.58E-05,2.51E-06,1.92E-06,7.29E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000233037,6.236111263,0.158172866,0.800868017,Not Significant,,
22347,1.50E-07,1.17E-06,1.03E-07,2.55E-05,4.62E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.00E-05,2.489272645,0.20970508,0.67839105,Not Significant,,
26650,0.000390212,0.000216421,0.000243666,2.49E-06,5.49E-06,2.98E-07,7.99E-05,1.92E-06,2.43E-05,4.09E-06,1.80E-06,2.05E-06,1.05E-05,9.40E-06,6.62E-07,0.000105858,4.495978317,0.062936697,1.201096054,Not Significant,,
4929,1.50E-07,8.99E-08,1.03E-07,2.57E-06,7.68E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,0.332762417,0.682804966,0.165703329,Not Significant,,
29810,1.50E-07,3.29E-06,2.03E-06,8.34E-06,5.43E-06,2.87E-06,0.000895675,9.71E-05,3.94E-05,0.000128373,5.06E-05,0.000168833,4.85E-06,2.38E-06,8.75E-06,7.43E-06,0.950140488,0.593056068,0.226904246,Not Significant,,
5706,1.50E-07,8.99E-08,1.03E-07,6.98E-06,1.46E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.89E-06,1.034646858,0.347386213,0.459187422,Not Significant,,
7569,0.000225688,0.000164922,0.000139177,5.18E-05,0.000164594,2.92E-06,2.51E-06,1.92E-06,0.000122725,2.43E-05,1.80E-06,4.95E-06,2.88E-05,1.16E-05,6.62E-07,0.000132783,3.018078657,0.016309304,1.787564573,Significant in SMRW,,
6682,1.21E-06,8.99E-08,1.03E-07,1.07E-05,2.30E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.14E-05,1.568841142,0.258081508,0.588243113,Not Significant,,
5953,1.50E-07,3.31E-07,1.03E-07,9.49E-06,2.75E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,6.58E-06,1.650207272,0.291031771,0.536059599,Not Significant,,
6228,1.50E-07,6.50E-07,4.03E-07,2.35E-05,5.48E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.01E-05,2.599162074,0.227787516,0.642470082,Not Significant,,
14631,4.22E-05,4.59E-05,1.17E-05,1.02E-06,1.44E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.76E-05,1.96E-05,1.88E-06,1.91E-05,0.126568557,0.906812473,0.042482515,Not Significant,,
25828,5.68E-05,6.58E-05,5.42E-05,9.62E-07,1.23E-06,2.98E-07,2.51E-06,1.92E-06,1.27E-05,4.09E-06,1.80E-06,2.05E-06,4.81E-05,3.59E-05,1.52E-05,5.76E-05,0.289482134,0.753845589,0.122717602,Not Significant,,
29836,3.15E-05,3.46E-05,2.22E-05,3.68E-06,3.55E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.23E-05,0.000542726,1.29E-05,3.17E-05,-3.233300939,0.324208985,0.489174953,Not Significant,,
36262,2.35E-05,4.60E-05,1.50E-05,1.26E-07,1.85E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.16E-05,2.710404055,0.127305763,0.895151936,Not Significant,,
35600,4.49E-05,7.61E-05,8.30E-05,1.26E-07,1.69E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.10E-05,3.893135041,0.092931372,1.03183765,Not Significant,,
38707,0.001000946,0.000606886,0.000305132,5.06E-06,5.22E-05,8.42E-06,0.000136555,9.95E-05,0.000160989,0.000172913,0.000247882,0.000128807,2.26E-05,2.10E-05,2.19E-05,0.000622719,1.364485306,0.202021617,0.694602156,Not Significant,,
