ID1,ID2,EdgeType,Score,Annotation
6816,7052,MS1 annotation,2,[2M-2H2O+FA]- [M-H]- dm/z=242.0798
6995,7012,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
7163,7294,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9951
7182,7187,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0058
7231,7238,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0052
7246,7269,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0053
7334,7352,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
7439,7456,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0066
7455,7612,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9952
7538,7567,MS1 annotation,2,[2M-H]- [M-2H2O+FA]- dm/z=204.0638
7542,7559,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
7564,7729,MS1 annotation,2,[M-2H2O+FA]- [2M-H]- dm/z=192.0640
7678,7713,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9949
7689,7690,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9950
7726,38254,MS1 annotation,2,[2M+FA]- [M-2H2O+Cl]- dm/z=204.1889
7913,7919,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0063
7993,8009,MS1 annotation,3,[M+Cl]- [M-H]- dm/z=35.9767
7993,7994,MS1 annotation,3,[M+FA]- [M-H]- dm/z=46.0055
7994,8009,MS1 annotation,3,[M+Cl]- [M+FA]- dm/z=10.0288
7999,8026,MS1 annotation,3,[M+Cl]- [M+FA]- dm/z=10.0289
7999,8003,MS1 annotation,3,[M-H]- [M+FA]- dm/z=46.0055
8003,8026,MS1 annotation,3,[M+Cl]- [M-H]- dm/z=35.9766
8004,8027,MS1 annotation,3,[M+Cl]- [M-H]- dm/z=35.9767
8004,8007,MS1 annotation,3,[M+FA]- [M-H]- dm/z=46.0055
8007,8027,MS1 annotation,3,[M+Cl]- [M+FA]- dm/z=10.0288
8061,8117,MS1 annotation,2,[M+FA]- [M-2H2O-H]- dm/z=82.0257
8125,8250,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9950
8205,8209,MS1 annotation,3,[M+FA]- [M-H2O-H]- dm/z=64.0160
8206,8209,MS1 annotation,3,[M+FA]- [M-H]- dm/z=46.0053
8281,8339,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
8285,8494,MS1 annotation,2,[M-2H2O-H]- [M+FA]- dm/z=82.0267
8376,8397,MS1 annotation,4,[M-H]- [M-H2O+FA]- dm/z=27.9949
8376,8388,MS1 annotation,4,[M+Cl]- [M-H2O+FA]- dm/z=7.9815
8385,8397,MS1 annotation,4,[M-H]- [M+FA]- dm/z=46.0056
8388,8397,MS1 annotation,4,[M-H]- [M+Cl]- dm/z=35.9764
8389,8396,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9951
8469,8604,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0052
8636,8637,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0060
8864,8978,MS1 annotation,2,[2M-H2O+FA]- [M-H]- dm/z=296.0539
8977,8996,MS1 annotation,2,[M-H2O-H]- [2M+FA]- dm/z=298.1271
9003,9054,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9950
9037,9055,MS1 annotation,2,[M-H2O-H]- [2M+Cl]- dm/z=334.1058
9093,9097,MS1 annotation,2,[M-H]- [2M+FA]- dm/z=220.0959
9235,9242,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0052
9284,9367,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0054
9422,9467,MS1 annotation,3,[M+Cl]- [M-H]- dm/z=35.9763
9422,9423,MS1 annotation,3,[M+FA]- [M-H]- dm/z=46.0056
9423,9467,MS1 annotation,3,[M+Cl]- [M+FA]- dm/z=10.0292
9463,9464,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0058
9477,9478,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9950
9518,9687,MS1 annotation,2,[2M-H]- [M+FA]- dm/z=180.0420
9523,9566,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0059
9645,9649,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0058
9645,9647,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9951
9650,10018,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9844
9659,9731,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0056
9890,9923,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0055
9935,9966,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9854
9973,10061,MS1 annotation,2,[M+Cl]- [M-2H2O-2H+Na]- dm/z=50.0156
10034,10036,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0057
10204,10300,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9953
10273,10634,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9949
10274,10327,MS1 annotation,2,[M-2H2O-H]- [M+FA]- dm/z=82.0269
10439,10671,MS1 annotation,2,[M-H]- [2M+FA]- dm/z=326.0650
10460,10559,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0057
10467,10621,MS1 annotation,2,[M+FA]- [M-H2O-H]- dm/z=64.0161
10487,10498,MS1 annotation,2,[2M-2H2O-2H+Na]- [M+Cl]- dm/z=190.0689
10667,10673,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0054
10668,10673,MS1 annotation,2,[2M+FA]- [M-H]- dm/z=242.0800
10690,10708,MS1 annotation,2,[M+FA]- [2M-H]- dm/z=164.0478
10710,10903,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0055
10737,10761,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9952
10819,10820,MS1 annotation,2,[M+Cl]- [M-H]- dm/z=35.9767
10863,11124,MS1 annotation,2,[M-H2O-2H+Na]- [M+Cl]- dm/z=32.0052
10867,10887,MS1 annotation,2,[2M-H2O+FA]- [M-H]- dm/z=196.0748
11041,11124,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0058
11057,11531,MS1 annotation,2,[2M-H]- [M+FA]- dm/z=198.0896
11126,11184,MS1 annotation,2,[2M-H]- [M+FA]- dm/z=202.0657
11380,11400,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9952
11414,11504,MS1 annotation,2,[M+Cl]- [M-2H2O-2H+Na]- dm/z=50.0157
11477,11478,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
11609,11925,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9949
11674,11705,MS1 annotation,2,[M+Cl]- [M-H]- dm/z=35.9765
11710,11716,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0055
11847,11888,MS1 annotation,2,[M+Cl]- [2M-2H2O-2H+Na]- dm/z=190.0691
11880,11913,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0056
11923,11964,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0056
11927,11975,MS1 annotation,2,[M-H2O-H]- [M+FA]- dm/z=64.0162
11994,38726,MS1 annotation,2,[2M+FA]- [M-H2O+Cl]- dm/z=186.1786
12044,12073,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9951
12071,12100,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9951
12254,12291,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0055
12307,12345,MS1 annotation,2,[M+FA]- [M-H2O-H]- dm/z=64.0167
12392,12394,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9952
12492,12557,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0059
12525,12542,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9843
12540,12568,MS1 annotation,2,[M+Cl]- [M+FA]- dm/z=10.0289
12600,12612,MS1 annotation,2,[M-2H2O+FA]- [M-H]- dm/z=9.9844
12696,12784,MS1 annotation,2,[M-H2O-H]- [2M+FA]- dm/z=360.1067
12838,12902,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9842
12907,12909,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0057
13152,13159,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0059
13244,13284,MS1 annotation,2,[M+Cl]- [M-H2O-2H+Na]- dm/z=32.0049
13273,13586,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0055
13359,13377,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9950
13412,13577,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
13455,32288,MS1 annotation,2,[2M-2H2O+Cl]- [M+FA]- dm/z=95.0630
13626,13665,MS1 annotation,2,[M+FA]- [M-H2O-H]- dm/z=64.0157
